Proceso,Expediente Tipo,Expediente Número,Magistrado(a) ponente,Sala,Sentencia Tipo,Sentencia,Fecha Sentencia,SV-SPV,AV-APV
Demanda de inconstitucionalidad,D,387,Alejandro Martínez Caballero,Sala Plena,C,C-104/94,03/10/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,390,Jorge Arango Mejía,Sala Plena,C,C-105/94,03/10/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,391,José Gregorio Hernández Galindo,Sala Plena,C,C-106/94,03/10/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,392,Carlos Gaviria Díaz,Sala Plena,C,C-107/94,03/10/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,393,Hernando Herrera Vergara,Sala Plena,C,C-108/94,03/10/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,403,Carlos Gaviria Díaz,Sala Plena,C,C-109/94,03/10/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,407,José Gregorio Hernández Galindo,Sala Plena,C,C-110/94,03/10/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23567,Antonio Barrera Carbonell,Salas de Revisión,T,T-111/94,03/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23737,Antonio Barrera Carbonell,Salas de Revisión,T,T-112/94,03/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23513,Hernando Herrera Vergara,Salas de Revisión,T,T-113/94,03/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,22046,Hernando Herrera Vergara,Salas de Revisión,T,T-114/94,03/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23497,Hernando Herrera Vergara,Salas de Revisión,T,T-115/94,03/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23525,Hernando Herrera Vergara,Salas de Revisión,T,T-116/94,03/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23726,Hernando Herrera Vergara,Salas de Revisión,T,T-117/94,03/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23765,Hernando Herrera Vergara,Salas de Revisión,T,T-118/94,03/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24223,Hernando Herrera Vergara,Salas de Revisión,T,T-119/94,03/14/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24628,Hernando Herrera Vergara,Salas de Revisión,T,T-120/94,03/14/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24685,Hernando Herrera Vergara,Salas de Revisión,T,T-121/94,03/14/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25066,Hernando Herrera Vergara,Salas de Revisión,T,T-122/94,03/14/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23708,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-123/94,03/14/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23703,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-125/94,03/14/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23709,Fabio Morón Díaz,Salas de Revisión,T,T-124/94,03/15/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24995,Hernando Herrera Vergara,Salas de Revisión,T,T-126/94,03/15/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24762,Hernando Herrera Vergara,Salas de Revisión,T,T-126A/94,03/15/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25588,Hernando Herrera Vergara,Salas de Revisión,T,T-127/94,03/15/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,16617,Jorge Arango Mejía,Salas de Revisión,T,T-128/94,03/16/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,397,Vladimiro Naranjo Mesa,Sala Plena,C,C-129/94,03/17/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,399,Fabio Morón Díaz,Sala Plena,C,C-130/94,03/17/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,337,Eduardo Cifuentes Muñoz,Sala Plena,C,C-131/94,03/17/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,400,Fabio Morón Díaz,Sala Plena,C,C-132/94,03/17/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,386,Antonio Barrera Carbonell,Sala Plena,C,C-133/94,03/17/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,404,Vladimiro Naranjo Mesa,Sala Plena,C,C-134/94,03/17/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27784,José Gregorio Hernández Galindo,Salas de Revisión,T,T-135/94,03/22/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,22202,Antonio Barrera Carbonell,Salas de Revisión,T,T-136/94,03/22/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24305,Fabio Morón Díaz,Salas de Revisión,T,T-137/94,03/22/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,21550,Fabio Morón Díaz,Salas de Revisión,T,T-138/94,03/22/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23447,Antonio Barrera Carbonell,Salas de Revisión,T,T-139/94,03/22/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,489,Alejandro Martínez Caballero,Sala Plena,C,C-145/94,03/23/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,416,José Gregorio Hernández Galindo,Sala Plena,C,C-146/94,03/23/1994 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,20,Jorge Arango Mejía,Sala Plena,C,C-147/94,03/23/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,384,Jorge Arango Mejía,Sala Plena,C,C-148/94,03/23/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,411,Eduardo Cifuentes Muñoz,Sala Plena,C,C-149/94,03/23/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23159,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-140/94,03/23/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24202,Jorge Arango Mejía,Salas de Revisión,T,T-142/94,03/23/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23292,Carlos Gaviria Díaz,Salas de Revisión,T,T-143/94,03/23/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25819,Carlos Gaviria Díaz,Salas de Revisión,T,T-144/94,03/23/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,396,Alejandro Martínez Caballero,Sala Plena,C,C-150/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,414,Fabio Morón Díaz,Sala Plena,C,C-151/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,405,Jorge Arango Mejía,Sala Plena,C,C-152/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,415,Alejandro Martínez Caballero,Sala Plena,C,C-153/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25436,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-141/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24487,Hernando Herrera Vergara,Salas de Revisión,T,T-154/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25431,Hernando Herrera Vergara,Salas de Revisión,T,T-155/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,26329,Hernando Herrera Vergara,Salas de Revisión,T,T-156/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,26231,Hernando Herrera Vergara,Salas de Revisión,T,T-157/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27189,Hernando Herrera Vergara,Salas de Revisión,T,T-158/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,26258,Fabio Morón Díaz,Salas de Revisión,T,T-159/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24764,Fabio Morón Díaz,Salas de Revisión,T,T-160/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25053,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-161/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28107,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-162/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24759,Hernando Herrera Vergara,Salas de Revisión,T,T-163/94,03/24/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24853,Hernando Herrera Vergara,Salas de Revisión,T,T-164/94,03/25/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24993,Hernando Herrera Vergara,Salas de Revisión,T,T-165/94,03/25/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25511,Hernando Herrera Vergara,Salas de Revisión,T,T-166/94,03/25/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25171,Hernando Herrera Vergara,Salas de Revisión,T,T-167/94,03/25/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25333,Hernando Herrera Vergara,Salas de Revisión,T,T-168/94,03/25/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24899,Hernando Herrera Vergara,Salas de Revisión,T,T-169/94,03/25/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25363,Hernando Herrera Vergara,Salas de Revisión,T,T-170/94,03/25/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27289,José Gregorio Hernández Galindo,Salas de Revisión,T,T-171/94,04/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,16336,Alejandro Martínez Caballero,Salas de Revisión,T,T-172/94,04/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,17639,Alejandro Martínez Caballero,Salas de Revisión,T,T-173/94,04/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27227,Alejandro Martínez Caballero,Salas de Revisión,T,T-174/94,04/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25598,Antonio Barrera Carbonell,Salas de Revisión,T,T-175/94,04/11/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24948,Jorge Arango Mejía,Salas de Revisión,T,T-175A/94,04/11/1994 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,21,Alejandro Martínez Caballero,Sala Plena,C,C-176/94,04/12/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,389,Carlos Gaviria Díaz,Sala Plena,C,C-177/94,04/12/1994 12:00:00 AM,s.d.,s.d.
Proyecto de Ley Estatutaria,PE,2,Carlos Gaviria Díaz,Sala Plena,C,C-179/94,04/13/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27426,Carlos Gaviria Díaz,Salas de Revisión,T,T-178/94,04/13/1994 12:00:00 AM,s.d.,s.d.
Proyecto de Ley Estatutaria,PE,5,Hernando Herrera Vergara,Sala Plena,C,C-180/94,04/14/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,26324,Alejandro Martínez Caballero,Salas de Revisión,T,T-181/94,04/14/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25663,Jorge Arango Mejía,Salas de Revisión,T,T-182/94,04/18/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27560,Hernando Herrera Vergara,Salas de Revisión,T,T-183/94,04/18/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,10433,Hernando Herrera Vergara,Salas de Revisión,T,T-184/94,04/18/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23702,Jorge Arango Mejía,Salas de Revisión,T,T-185/94,04/18/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,17426,Antonio Barrera Carbonell,Salas de Revisión,T,T-186/94,04/18/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,420,Jorge Arango Mejía,Sala Plena,C,C-187/94,04/19/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,419,Eduardo Cifuentes Muñoz,Sala Plena,C,C-188/94,04/19/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,422,Carlos Gaviria Díaz,Sala Plena,C,C-189/94,04/19/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,16341,Alejandro Martínez Caballero,Salas de Revisión,T,T-190/94,04/19/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,29257,José Gregorio Hernández Galindo,Salas de Revisión,T,T-191/94,04/20/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27875,José Gregorio Hernández Galindo,Salas de Revisión,T,T-192/94,04/20/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,33660,Jorge Arango Mejía,Salas de Revisión,T,T-193/94,04/20/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27391,Fabio Morón Díaz,Salas de Revisión,T,T-194/94,04/20/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,26181,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-203/94,04/20/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,421,Vladimiro Naranjo Mesa,Sala Plena,C,C-195/94,04/21/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,423,José Gregorio Hernández Galindo,Sala Plena,C,C-196/94,04/21/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,424,Fabio Morón Díaz,Sala Plena,C,C-197/94,04/21/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,425,Vladimiro Naranjo Mesa,Sala Plena,C,C-198/94,04/21/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,453,José Gregorio Hernández Galindo,Sala Plena,C,C-199/94,04/21/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,427,Alejandro Martínez Caballero,Sala Plena,C,C-200/94,04/21/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,19567,Antonio Barrera Carbonell,Sala Plena,SU,SU-201/94,04/21/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23015,Antonio Barrera Carbonell,Sala Plena,SU,SU-202/94,04/21/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,32108,Alejandro Martínez Caballero,Salas de Revisión,T,T-204/94,04/26/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27643,Jorge Arango Mejía,Salas de Revisión,T,T-205/94,04/26/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23861,José Gregorio Hernández Galindo,Salas de Revisión,T,T-206/94,04/26/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,29185,José Gregorio Hernández Galindo,Salas de Revisión,T,T-207/94,04/26/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27361,Hernando Herrera Vergara,Salas de Revisión,T,T-208/94,04/27/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28992,Hernando Herrera Vergara,Salas de Revisión,T,T-209/94,04/27/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27746,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-210/94,04/27/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,382,Carlos Gaviria Díaz,Sala Plena,C,C-211/94,04/28/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,319,José Gregorio Hernández Galindo,Sala Plena,C,C-212/94,04/28/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,426,Jorge Arango Mejía,Sala Plena,C,C-213/94,04/28/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,394,Antonio Barrera Carbonell,Sala Plena,C,C-214/94,04/28/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,438,Fabio Morón Díaz,Sala Plena,C,C-215/94,04/28/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,435,Vladimiro Naranjo Mesa,Sala Plena,C,C-216/94,04/28/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,32597,Alejandro Martínez Caballero,Salas de Revisión,T,T-217/94,05/02/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27842,Carlos Gaviria Díaz,Salas de Revisión,T,T-218/94,05/03/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25623,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-219/94,05/04/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30771,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-220/94,05/04/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,429,Carlos Gaviria Díaz,Sala Plena,C,C-221/94,05/05/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,428,Antonio Barrera Carbonell,Sala Plena,C,C-222/94,05/05/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,443,José Gregorio Hernández Galindo,Sala Plena,C,C-223/94,05/05/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,439,Jorge Arango Mejía,Sala Plena,C,C-224/94,05/05/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,432,Eduardo Cifuentes Muñoz,Sala Plena,C,C-225/94,05/05/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,441,Alejandro Martínez Caballero,Sala Plena,C,C-226/94,05/05/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24191,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-227/94,05/06/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28403,Alejandro Martínez Caballero,Salas de Revisión,T,T-229/94,05/09/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30518,José Gregorio Hernández Galindo,Salas de Revisión,T,T-228/94,05/10/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28319,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-230/94,05/13/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28325,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-231/94,05/13/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28730,Fabio Morón Díaz,Salas de Revisión,T,T-232/94,05/13/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,29335,Carlos Gaviria Díaz,Salas de Revisión,T,T-233/94,05/17/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28873,Fabio Morón Díaz,Salas de Revisión,T,T-234/94,05/17/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27801,Antonio Barrera Carbonell,Salas de Revisión,T,T-235/94,05/17/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27851,Antonio Barrera Carbonell,Salas de Revisión,T,T-236/94,05/17/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28881,Antonio Barrera Carbonell,Salas de Revisión,T,T-237/94,05/17/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,17992,Jorge Arango Mejía,Salas de Revisión,T,T-238/94,05/17/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,445,Jorge Arango Mejía,Sala Plena,C,C-239/94,05/19/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,451,Carlos Gaviria Díaz,Sala Plena,C,C-240/94,05/19/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,452,Hernando Herrera Vergara,Sala Plena,C,C-241/94,05/19/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,29397,Alejandro Martínez Caballero,Salas de Revisión,T,T-242/94,05/19/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,29209,Hernando Herrera Vergara,Salas de Revisión,T,T-243/94,05/20/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28216,Hernando Herrera Vergara,Salas de Revisión,T,T-244/94,05/20/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,25512,Hernando Herrera Vergara,Salas de Revisión,T,T-245/94,05/20/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,26538,Jorge Arango Mejía,Salas de Revisión,T,T-246/94,05/23/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30326,Jorge Arango Mejía,Salas de Revisión,T,T-247/94,05/24/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,447,Fabio Morón Díaz,Sala Plena,C,C-248/94,05/26/1994 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,22,Jorge Arango Mejía,Sala Plena,C,C-249/94,05/26/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,444,Carlos Gaviria Díaz,Sala Plena,C,C-250/94,05/26/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,460,Vladimiro Naranjo Mesa,Sala Plena,C,C-251/94,05/26/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,442,Vladimiro Naranjo Mesa; Antonio Barrera Carbonell,Sala Plena,C,C-252/94,05/26/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27876,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-253/94,05/27/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30116,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-254/94,05/30/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27965,Antonio Barrera Carbonell,Salas de Revisión,T,T-255/94,05/31/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27938,Jorge Arango Mejía,Salas de Revisión,T,T-256/94,05/31/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30325,Carlos Gaviria Díaz,Salas de Revisión,T,T-257/94,06/01/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30810,Carlos Gaviria Díaz,Salas de Revisión,T,T-258/94,06/01/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31582,José Gregorio Hernández Galindo,Salas de Revisión,T,T-259/94,06/01/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30763,Alejandro Martínez Caballero,Salas de Revisión,T,T-260/94,06/01/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,462,José Gregorio Hernández Galindo,Sala Plena,C,C-263/94,06/02/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,461,Jorge Arango Mejía,Sala Plena,C,C-264/94,06/02/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,464,Alejandro Martínez Caballero,Sala Plena,C,C-265/94,06/02/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,466,José Gregorio Hernández Galindo,Sala Plena,C,C-266/94,06/02/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,440,Antonio Barrera Carbonell,Sala Plena,C,C-267/94,06/02/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,23729,Fabio Morón Díaz,Salas de Revisión,T,T-261/94,06/02/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30520,Fabio Morón Díaz,Salas de Revisión,T,T-262/94,06/02/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30068,Antonio Barrera Carbonell,Salas de Revisión,T,T-268/94,06/07/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30814,Jorge Arango Mejía,Salas de Revisión,T,T-269/94,06/07/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,408,Hernando Herrera Vergara,Sala Plena,C,C-270/94,06/09/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,456,Jorge Arango Mejía,Sala Plena,C,C-271/94,06/09/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,471,Carlos Gaviria Díaz,Sala Plena,C,C-272/94,06/09/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,467,Alejandro Martínez Caballero,Sala Plena,C,C-273/94,06/09/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,29319,Jorge Arango Mejía,Salas de Revisión,T,T-274/94,06/10/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31551,Alejandro Martínez Caballero,Salas de Revisión,T,T-275/94,06/15/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31264,Carlos Gaviria Díaz,Salas de Revisión,T,T-276/94,06/15/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,32021,Carlos Gaviria Díaz,Salas de Revisión,T,T-277/94,06/15/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31510,Hernando Herrera Vergara,Salas de Revisión,T,T-278/94,06/15/1994 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,26,Alejandro Martínez Caballero,Sala Plena,C,C-280/94,06/16/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,474,José Gregorio Hernández Galindo,Sala Plena,C,C-281/94,06/16/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,475,Vladimiro Naranjo Mesa,Sala Plena,C,C-282/94,06/16/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,28943,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-279/94,06/16/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31426,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-283/94,06/16/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31499,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-284/94,06/16/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31577,Fabio Morón Díaz,Salas de Revisión,T,T-285/94,06/16/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,32467,José Gregorio Hernández Galindo,Salas de Revisión,T,T-286/94,06/17/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31964,Antonio Barrera Carbonell,Salas de Revisión,T,T-287/94,06/21/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,24138,Hernando Herrera Vergara,Salas de Revisión,T,T-288/94,06/21/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31979,Hernando Herrera Vergara,Salas de Revisión,T,T-289/94,06/21/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,27528,Vladimiro Naranjo Mesa,Salas de Revisión,T,T-290/94,06/21/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30517,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-291/94,06/22/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,32096,Fabio Morón Díaz,Salas de Revisión,T,T-292/94,06/22/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,33610,José Gregorio Hernández Galindo,Salas de Revisión,T,T-293/94,06/27/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,22865,Alejandro Martínez Caballero,Salas de Revisión,T,T-294/94,06/28/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31887,Carlos Gaviria Díaz,Salas de Revisión,T,T-295/94,06/29/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,32636,Carlos Gaviria Díaz,Salas de Revisión,T,T-296/94,06/29/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,31387,Antonio Barrera Carbonell,Salas de Revisión,T,T-297/94,06/29/1994 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,455,Antonio Barrera Carbonell,Sala Plena,C,C-299/94,06/30/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,30809,Eduardo Cifuentes Muñoz,Salas de Revisión,T,T-298/94,06/30/1994 12:00:00 AM,s.d.,s.d.
Decreto Legislativo,RE,54,Eduardo Cifuentes Muñoz,Sala Plena,C,C-300/94,07/01/1994 12:00:00 AM,s.d.,s.d.
Tutela,T,33094,Hernando Herrera Vergara,Salas de Revisión,T,T-301/94,07/01/1994 12:00:00 AM,s.d.,s.d.
